id,low_rep_est1,low_rep_est2,low_rep_est3,low_rep_est4,low_rep_est5,low_rep_est_all,low_rep1,low_rep2,low_rep3,low_rep4,low_rep5,low_rep_all,addiction1,addiction2,addiction3,addiction4,addiction5,addiction6,addiction7,addiction8,dependency1,dependency2,dependency3,dependency4,dependency5,line_time_hour,line_time_minute,extroversion1,extroversion2,network1,network2,network3,network4,lonely1,lonely2,lonely3,lonely4,lonely5,lonely6,rm1,rm2,rm3,rm4,rm5,rm6,rm7,rm8,rm9,rm10,rm11,rm12,sex,age
460,4,4,4,3,3,3,3,4,4,3,3,3,3,3,3,5,5,2,3,3,2,2,2,2,3,0,10,5,3,4,5,5,5,2,2,2,2,2,2,4,4,5,4,5,5,4,5,3,5,3,3,1,65
476,4,4,5,4,4,5,4,4,4,3,4,4,2,5,3,5,5,2,3,2,1,1,2,1,3,0,10,3,3,4,5,3,4,3,2,2,3,3,3,4,3,4,4,4,2,4,4,3,4,4,3,1,63
481,5,5,5,4,5,4,4,5,5,3,4,4,2,2,1,5,5,1,2,3,1,2,2,1,2,0,20,3,1,3,5,5,5,2,2,2,5,4,4,3,3,4,4,4,4,4,3,4,4,4,4,1,47
554,3,3,4,3,3,3,3,3,4,3,3,3,3,3,2,3,4,3,3,3,2,2,2,2,1,0,0,2,3,5,5,4,4,5,4,3,5,5,5,4,4,3,4,4,3,4,4,4,4,4,3,1,56
570,5,4,5,5,5,5,4,4,4,4,4,4,2,3,6,5,2,2,2,2,4,3,3,3,2,1,0,6,6,4,4,5,4,3,2,2,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,1,53
577,4,4,4,4,4,4,3,4,3,3,3,4,2,2,5,4,5,2,2,2,4,2,3,2,2,0,10,2,6,4,6,4,5,4,3,3,4,3,3,4,3,4,4,4,4,4,3,4,4,4,4,1,45
579,4,5,5,4,3,5,2,3,3,3,3,4,1,1,1,2,2,3,2,1,1,1,1,1,1,0,5,1,4,2,1,1,1,4,2,4,5,4,5,4,3,4,4,4,3,4,4,3,4,3,3,1,53
585,3,3,3,3,3,4,4,3,3,3,3,4,4,5,2,3,3,3,3,3,2,2,2,2,2,0,20,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,3,3,1,49
616,4,4,5,3,3,4,3,3,5,2,2,4,1,1,2,1,4,1,3,1,1,1,1,1,1,0,30,4,2,4,5,5,5,3,3,3,4,3,3,3,4,4,5,5,5,3,3,3,4,3,3,1,46
639,3,1,2,1,2,4,2,2,2,2,2,2,1,2,1,1,6,1,1,1,2,1,2,2,1,0,0,2,2,4,5,5,4,4,3,2,3,3,3,4,4,5,4,4,5,5,4,2,4,2,2,1,66
641,4,4,4,2,1,4,3,3,3,1,1,4,1,1,1,5,1,1,1,1,1,1,1,1,1,0,3,1,3,4,4,4,4,4,4,2,4,2,2,4,4,4,4,5,4,3,3,4,5,5,5,1,48
672,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,4,2,2,2,1,1,1,1,2,0,30,5,5,4,4,4,4,2,2,3,2,2,2,3,3,4,4,4,3,3,4,3,4,4,3,1,73
677,2,2,2,2,2,3,1,1,1,1,1,3,2,2,2,3,5,3,1,1,2,1,1,1,2,0,15,5,4,4,4,5,5,2,2,1,1,1,1,4,4,4,4,3,4,3,4,3,4,4,3,1,45
679,4,4,4,4,4,4,4,4,4,3,4,4,3,2,1,5,4,3,4,4,2,1,3,3,2,1,0,2,3,4,4,4,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,1,
682,3,3,2,2,2,4,3,3,2,2,3,4,3,3,2,3,4,4,3,3,1,2,3,2,2,0,0,2,3,4,4,4,3,2,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,48
693,1,1,5,2,1,4,1,1,1,1,1,3,2,6,5,5,4,1,5,2,1,1,2,1,2,0,30,1,1,2,3,2,2,2,2,2,4,2,3,4,4,5,3,2,4,4,3,4,4,3,3,1,43
704,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,5,5,5,1,1,1,4,4,1,4,0,50,1,1,5,6,6,1,5,4,5,5,5,5,6,5,6,6,6,6,6,5,4,5,4,4,1,38
714,1,2,5,3,2,2,1,3,4,3,2,4,1,1,1,3,5,1,1,1,2,3,2,1,1,0,30,1,2,1,1,1,1,4,1,4,5,5,5,1,1,1,1,3,3,3,5,3,4,4,6,1,37
757,2,1,5,2,1,4,1,1,2,1,1,2,1,1,2,2,3,1,1,3,1,1,1,1,1,0,5,6,4,3,7,5,7,5,1,1,4,4,3,6,6,3,2,6,6,1,6,6,6,6,6,1,59
776,4,4,5,5,5,5,3,6,4,4,4,6,2,2,2,1,2,4,2,1,1,1,1,1,1,1,0,1,2,1,1,1,1,5,1,4,5,4,3,2,3,4,3,4,3,4,4,4,2,4,3,1,19
796,3,2,2,2,2,4,1,1,1,1,1,3,3,2,1,4,3,1,1,2,1,1,2,2,3,0,15,4,2,4,4,4,4,3,2,2,4,3,3,3,3,4,3,3,4,4,3,4,4,5,5,1,45
816,1,1,1,1,1,4,1,1,1,1,1,4,3,3,1,1,4,4,2,1,3,3,3,2,1,0,15,4,7,3,3,1,3,2,3,1,2,1,1,4,5,5,5,6,4,4,4,4,4,4,4,1,38
828,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,1,4,1,1,1,1,4,2,4,5,4,4,2,2,2,2,1,2,2,2,1,1,1,1,1,56
872,2,2,4,2,2,3,1,1,2,1,2,3,2,2,1,2,2,1,2,1,1,1,1,1,2,2,0,3,6,6,5,4,4,2,2,2,2,3,2,2,2,4,3,3,3,5,3,4,4,4,3,1,48
895,3,2,4,2,2,4,3,3,4,3,2,4,1,1,1,5,4,1,1,4,1,1,2,1,2,0,2,2,2,2,2,2,2,1,2,1,4,4,4,5,4,5,4,3,5,3,5,3,3,2,3,1,64
921,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,3,3,2,2,2,2,2,0,30,3,3,3,3,5,3,2,2,2,4,3,3,3,3,4,4,2,4,3,3,3,4,4,4,1,78
952,2,2,2,2,2,2,1,1,1,2,1,2,3,5,2,5,6,2,5,3,2,1,3,2,2,0,15,3,3,3,3,5,3,2,2,2,3,2,2,3,3,4,4,3,3,3,3,3,3,3,3,1,74
1002,3,3,3,3,3,4,3,3,3,3,3,3,3,2,1,1,4,4,1,1,1,1,1,1,2,0,15,5,5,4,4,4,4,2,2,2,3,3,3,4,4,4,4,4,4,4,5,4,5,6,6,1,56
1003,3,3,3,4,2,4,2,2,2,1,2,4,1,2,1,4,3,1,1,1,1,1,1,1,1,0,0,6,5,5,5,5,5,2,2,1,2,2,2,5,6,3,6,6,5,3,5,1,6,2,2,1,66
1014,4,4,4,3,3,3,4,4,3,3,3,3,4,3,5,3,4,2,3,3,2,4,3,3,2,1,0,4,5,2,5,5,4,3,3,3,4,4,4,3,3,3,3,3,3,3,3,2,3,2,2,1,52
1117,3,3,4,2,2,4,3,3,4,2,2,4,2,3,5,2,3,3,3,3,2,2,3,2,3,0,40,3,3,3,5,4,4,3,2,3,4,4,3,4,4,4,4,4,4,3,3,4,5,3,3,1,48
1123,4,4,3,4,4,4,4,3,3,4,3,4,2,2,3,4,5,3,2,3,2,3,3,1,3,1,0,4,2,3,5,5,5,3,4,3,3,3,3,3,3,4,2,2,4,2,3,3,4,3,3,1,42
1127,6,6,6,6,5,6,1,1,1,1,1,2,1,3,3,1,3,3,1,1,1,3,1,1,1,1,0,3,6,4,4,4,4,3,2,2,3,3,3,2,4,3,5,4,3,3,4,3,3,3,3,1,70
1140,4,4,4,4,3,4,4,4,4,4,2,4,1,1,1,3,5,1,2,1,4,1,1,2,3,0,3,5,4,2,3,3,3,1,1,2,3,2,2,4,4,4,4,4,5,4,4,3,4,3,3,1,40
1157,3,4,4,4,4,4,2,4,4,4,4,4,3,2,4,2,5,3,2,2,2,2,3,2,1,1,0,1,1,1,1,1,1,4,2,4,5,5,5,4,4,4,4,4,5,3,4,3,4,3,3,1,43
1165,5,5,6,5,5,5,3,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,0,10,1,1,6,3,6,3,5,5,5,4,4,4,3,3,5,4,4,5,4,3,3,5,4,4,1,34
1177,2,2,4,3,1,4,1,1,2,1,1,2,1,1,2,1,3,1,1,3,1,1,1,1,1,0,5,6,4,3,7,5,7,5,3,2,4,4,4,6,6,2,2,6,6,2,6,6,6,6,6,1,59
1230,3,3,3,3,2,3,3,3,3,2,3,3,2,5,1,6,4,1,1,1,1,1,1,1,1,0,20,2,3,3,4,3,4,3,2,4,4,4,4,3,3,5,5,4,4,5,4,3,4,3,3,1,66
1239,3,3,4,3,3,4,3,3,3,3,3,4,3,3,1,4,5,3,4,4,2,3,4,2,3,0,30,4,3,5,5,5,5,2,2,2,2,2,2,5,5,5,4,5,3,3,4,3,3,3,3,1,20
1249,3,3,4,3,3,4,3,3,4,2,3,4,1,1,1,4,3,2,3,3,2,2,3,2,2,0,0,4,3,4,4,4,4,3,3,3,4,2,2,3,3,4,3,3,3,4,3,3,4,3,3,1,56
1292,2,2,2,5,2,3,2,2,2,4,2,2,3,2,1,2,5,1,1,4,2,1,2,1,2,0,0,4,4,4,4,5,4,3,3,2,3,3,4,3,3,3,4,5,3,4,2,4,4,5,4,1,65
1366,6,5,5,5,5,5,5,4,5,4,4,4,2,2,4,3,4,3,3,4,4,3,4,3,3,0,20,2,3,3,2,4,3,4,3,4,3,3,3,3,5,4,4,4,5,4,5,3,4,4,2,1,49
1371,4,4,4,4,4,4,4,4,3,3,3,4,2,3,1,5,3,3,2,1,2,2,1,1,2,0,0,3,2,3,2,2,4,2,2,3,4,4,4,3,3,5,5,5,5,5,5,2,5,2,2,1,50
1414,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,1,3,0,10,2,2,2,4,4,4,3,2,3,3,2,2,4,4,3,4,4,4,3,3,3,4,3,3,1,30
1434,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,3,3,1,1,1,1,1,0,3,1,1,2,2,2,2,4,3,4,5,5,4,4,3,4,4,4,3,3,4,3,3,3,3,1,44
1440,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,2,2,2,3,0,45,3,2,3,6,5,5,3,3,2,3,3,3,4,4,4,4,4,3,3,4,3,4,3,3,1,46
1445,4,5,4,4,4,4,3,3,3,3,3,4,2,5,2,3,4,3,3,3,2,2,2,2,2,0,10,4,3,4,4,3,5,2,3,3,3,3,4,4,5,3,3,3,3,3,3,3,3,3,3,1,59
1505,2,2,3,2,2,4,1,1,1,1,1,4,1,5,1,1,3,1,1,1,1,1,2,1,4,0,10,1,7,1,2,2,3,1,1,1,2,2,2,5,5,5,6,6,3,6,5,6,5,6,6,1,42
1509,3,4,4,4,4,4,2,4,3,3,3,4,3,3,2,3,5,3,4,2,2,2,2,2,2,0,5,3,3,3,3,3,5,3,3,3,4,4,4,4,4,3,4,4,3,3,4,4,3,3,3,1,47
1534,4,4,4,3,4,4,3,3,3,3,3,4,1,1,1,1,2,1,1,1,1,1,1,1,1,0,2,4,3,2,2,2,4,1,2,3,4,4,5,3,3,4,4,3,4,3,4,4,4,4,3,1,63
1569,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,0,0,6,6,2,2,2,5,1,1,1,2,2,1,2,5,4,2,5,3,4,2,4,4,4,4,1,43
1587,1,1,1,2,1,2,1,1,1,1,1,2,1,2,2,4,5,1,1,1,3,1,2,3,3,0,30,5,5,3,6,6,7,1,1,1,3,2,2,5,6,5,6,5,4,3,5,3,3,3,3,1,44
1606,1,1,1,1,1,4,1,1,1,1,1,1,2,2,3,2,4,2,3,2,1,2,2,1,2,0,10,1,2,2,2,2,2,5,2,4,5,5,3,2,2,2,2,3,2,2,2,2,2,2,2,1,45
1618,3,3,3,3,3,4,3,3,3,3,3,4,3,3,2,2,4,1,3,2,1,1,1,1,2,0,5,2,2,2,3,4,2,2,2,3,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,1,60
1633,5,5,2,5,3,5,4,4,5,3,3,4,2,5,2,2,3,2,1,2,2,1,4,2,2,0,15,2,2,2,3,2,4,2,2,3,2,3,3,4,2,4,4,4,5,4,4,5,5,6,5,1,55
1664,2,2,1,1,1,2,2,2,3,2,2,2,1,2,1,1,5,1,4,1,1,1,1,2,3,0,30,5,6,6,6,7,6,2,2,1,2,2,2,2,5,3,5,4,5,3,5,3,4,4,3,1,51
1679,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,2,4,2,1,1,1,1,2,1,3,0,15,6,4,5,5,5,5,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,1,49
1686,4,3,3,4,3,4,1,1,1,1,1,2,2,2,2,3,5,1,5,2,1,3,2,1,3,0,15,5,5,6,6,6,6,3,2,1,2,2,2,5,5,5,4,3,4,3,5,2,5,2,2,1,52
1690,2,4,6,6,4,4,3,2,2,4,3,3,2,1,1,3,2,4,1,2,1,1,2,1,1,0,1,2,3,1,1,1,1,4,2,3,4,4,3,4,3,4,3,3,3,3,3,2,3,2,3,1,51
1696,4,4,4,4,3,4,3,3,3,2,2,4,1,2,1,2,3,1,3,1,1,1,1,1,4,0,30,4,4,3,4,4,5,1,1,1,3,3,4,4,4,4,4,4,4,3,4,4,3,5,5,1,43
1697,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,3,1,0,6,6,6,6,6,6,1,1,1,1,1,1,3,3,3,4,4,3,2,3,3,3,3,3,1,43
1715,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,10,1,4,1,1,1,1,4,2,4,5,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,56
200,4,4,4,4,4,4,3,4,3,2,3,3,5,7,6,5,5,6,4,4,4,3,3,2,2,2,30,4,7,3,4,3,4,5,5,5,5,4,5,4,4,4,5,5,5,2,4,2,4,2,2,2,33
204,3,3,3,3,3,4,3,3,3,3,3,4,1,1,1,3,4,2,5,3,2,3,2,1,3,0,30,3,5,2,4,3,4,3,1,2,2,2,2,4,4,4,5,4,5,3,4,3,4,3,3,2,24
219,4,3,1,1,2,5,2,2,2,2,2,5,2,4,2,3,3,3,5,5,3,2,3,1,3,5,0,3,5,4,4,4,2,3,2,2,3,2,5,5,4,3,3,3,3,3,4,6,5,2,3,2,28
227,5,4,5,4,4,5,3,3,4,4,4,4,1,3,1,3,5,3,1,1,1,1,1,1,2,0,5,2,3,2,2,2,2,2,2,2,2,2,3,5,4,4,3,5,4,4,4,4,4,4,4,2,38
256,5,5,5,3,2,4,3,3,3,3,1,4,1,3,1,1,4,1,1,1,1,1,1,1,4,0,15,2,2,2,2,2,3,1,1,1,3,3,2,5,5,5,5,5,3,6,5,3,6,5,5,2,30
261,3,4,4,3,3,4,3,3,4,3,3,4,1,1,1,5,1,1,1,1,2,1,1,1,1,0,10,3,4,4,5,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,2,42
268,4,4,4,3,4,4,4,3,4,3,3,4,2,2,3,2,5,4,2,2,4,2,4,2,4,1,0,2,5,2,3,3,3,4,3,4,4,4,3,4,3,4,4,3,4,4,3,4,4,4,4,2,29
276,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,6,4,4,3,2,2,2,2,2,1,0,4,2,3,3,3,3,4,3,3,4,4,4,3,3,5,2,4,4,4,3,3,4,3,3,2,38
277,4,3,4,2,3,4,2,2,2,1,1,3,1,1,1,1,4,4,1,1,3,1,1,1,2,0,20,2,4,4,3,3,4,2,4,3,4,3,3,4,4,5,3,4,4,4,3,2,5,3,3,2,37
279,4,5,4,3,4,5,2,2,2,3,3,4,3,3,3,5,6,3,6,5,4,2,4,3,2,1,0,5,5,5,5,5,5,2,4,1,2,2,3,3,5,3,3,5,3,3,3,3,4,3,3,2,43
286,3,3,3,3,3,4,2,3,3,3,3,4,1,1,5,6,5,2,1,1,1,1,1,1,1,0,3,6,6,1,1,1,1,1,1,3,4,4,4,4,4,3,2,6,2,2,4,1,1,1,1,2,35
296,3,5,5,4,4,4,2,4,4,3,3,4,1,1,1,5,5,1,4,1,3,1,2,1,3,0,5,2,3,1,2,3,2,2,2,3,3,3,5,6,4,3,2,6,3,3,4,3,4,2,2,2,43
302,2,3,4,3,3,4,1,2,3,2,2,3,3,3,1,5,6,2,3,4,1,2,1,1,3,0,5,1,1,2,2,2,4,3,2,3,4,4,4,2,4,4,4,4,3,4,3,4,3,4,4,2,45
303,4,3,2,4,3,4,4,6,6,5,5,5,3,2,4,5,5,1,4,2,4,4,3,2,3,0,30,3,5,4,4,4,4,5,1,1,4,4,4,1,1,1,6,6,1,6,1,6,1,6,5,2,36
309,1,1,1,1,1,3,1,1,1,1,1,3,2,2,1,2,6,2,2,2,2,2,4,2,4,2,0,2,3,3,4,4,3,2,2,3,2,2,2,5,5,5,4,4,4,3,4,3,3,2,2,2,23
312,4,4,3,4,4,4,4,4,3,3,4,4,2,5,1,2,6,2,2,1,1,1,2,2,1,0,0,5,5,6,6,6,6,3,4,3,4,4,4,3,3,3,4,3,4,3,4,3,3,4,4,2,66
320,2,2,2,2,2,2,1,1,2,2,2,2,3,2,1,3,2,3,2,2,1,1,1,1,1,0,10,4,4,4,4,4,4,3,3,3,2,2,3,3,4,3,3,4,3,4,3,4,3,3,3,2,79
326,4,4,4,4,4,4,3,3,4,3,3,4,2,5,2,5,6,2,4,3,4,2,2,2,1,0,30,2,3,2,2,2,2,2,3,3,3,3,4,2,2,4,2,2,5,4,2,4,5,4,4,2,56
333,5,5,5,5,5,5,4,3,4,4,4,4,2,3,1,6,6,2,6,3,4,1,2,3,3,0,30,6,7,2,5,4,5,1,2,2,3,3,3,2,3,3,4,4,4,3,4,3,4,3,3,2,62
337,1,1,2,2,2,2,2,2,2,2,2,2,4,4,1,2,4,3,2,2,1,1,1,1,1,0,15,4,4,4,4,4,4,3,4,3,3,2,4,3,3,2,3,4,3,3,4,5,4,4,4,2,49
339,3,3,4,3,2,4,3,3,4,3,3,4,4,5,2,5,5,4,4,2,2,3,3,2,2,0,10,2,3,2,2,2,4,3,2,3,4,4,3,3,3,3,3,4,3,3,3,3,4,3,3,2,49
349,4,4,3,3,3,4,3,3,3,3,3,4,3,3,2,3,2,1,1,1,1,1,2,2,3,1,10,5,4,4,4,4,4,3,2,3,3,3,3,4,4,4,4,4,3,4,4,4,3,4,3,2,53
351,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,5,2,3,3,2,2,2,2,2,0,10,2,4,2,3,3,3,3,2,3,4,4,4,3,3,4,4,3,4,3,3,3,4,3,3,2,63
354,5,5,6,5,5,5,4,3,5,5,5,5,2,6,1,3,7,3,5,4,1,1,1,1,1,1,0,2,3,2,2,1,2,2,2,2,4,2,2,4,2,5,2,2,5,3,3,2,4,2,2,2,57
362,6,4,5,6,5,5,4,5,5,5,4,5,2,2,6,5,2,2,2,2,2,3,4,2,2,0,30,3,5,1,2,1,1,2,1,3,4,1,1,3,3,5,4,3,3,4,3,3,4,4,4,2,40
363,4,4,4,4,4,4,3,3,3,4,3,4,2,2,2,2,4,1,2,2,2,2,2,2,2,0,30,1,5,2,1,2,1,4,4,4,4,4,5,5,5,5,5,5,4,5,4,4,4,4,5,2,44
365,2,2,2,2,2,2,1,1,1,1,1,1,2,2,5,2,5,3,2,2,2,2,4,4,1,0,30,3,5,3,3,3,3,2,2,2,4,2,2,2,2,4,3,3,4,5,3,3,3,3,3,2,50
376,3,3,3,3,4,2,3,3,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,0,5,1,2,1,1,1,1,5,5,5,5,5,5,1,1,1,3,3,3,4,2,6,5,3,1,2,39
385,2,2,2,2,2,4,2,2,2,2,2,4,1,1,1,5,6,1,2,2,1,1,1,1,3,0,10,6,6,2,2,2,2,2,2,1,3,2,2,3,3,3,3,3,4,3,3,3,3,3,3,2,62
386,1,1,4,3,3,3,2,2,3,3,3,4,1,1,1,1,5,3,1,1,1,1,1,1,2,1,0,2,3,2,2,3,3,2,2,2,4,2,3,2,2,4,2,3,5,4,5,4,4,3,3,2,43
395,3,5,3,2,1,2,3,4,1,3,2,3,4,4,1,3,1,2,2,5,3,3,3,4,3,4,0,3,5,4,5,2,1,5,4,2,4,2,3,4,1,3,6,1,4,4,3,3,3,6,3,2,21
397,5,5,5,5,5,5,3,4,4,4,4,4,2,2,6,3,6,2,5,2,2,1,2,2,2,0,0,3,6,3,5,5,5,4,4,3,4,4,4,4,4,3,4,4,4,3,4,3,4,3,2,2,47
403,2,2,2,2,3,2,3,3,3,3,3,3,2,4,4,3,5,3,5,3,3,3,3,2,3,0,10,5,6,5,5,3,5,3,3,2,3,3,3,3,3,3,4,4,3,4,4,4,4,4,5,2,53
433,3,3,3,3,3,3,2,2,2,2,2,2,3,3,2,2,5,3,2,2,2,2,3,2,2,0,20,2,4,2,3,4,4,2,2,3,4,2,2,3,2,4,4,3,4,3,4,3,3,3,3,2,49
438,2,2,2,2,2,3,1,1,1,1,1,2,2,3,1,5,4,2,5,2,2,2,2,1,2,0,15,3,3,3,3,2,2,1,1,1,1,1,2,4,4,4,4,4,2,5,4,3,4,3,4,2,47
442,3,4,4,5,3,4,4,4,4,4,4,4,1,1,3,2,2,2,1,2,2,1,1,1,3,0,10,4,5,3,2,2,2,3,2,1,3,3,3,2,2,2,3,3,2,3,4,3,4,3,3,2,42
446,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,3,5,3,4,2,2,4,2,1,0,5,5,3,5,4,3,2,2,2,2,2,2,5,5,4,5,4,2,5,5,2,5,4,4,2,44
451,4,4,4,4,4,5,3,2,3,4,3,4,4,3,1,5,5,3,4,4,1,2,2,1,2,0,5,4,4,2,2,3,3,3,3,2,2,2,3,3,4,4,4,4,4,4,4,4,4,3,3,2,57
452,4,5,4,4,4,4,4,4,4,4,5,4,3,5,4,3,5,3,3,5,2,3,4,2,2,2,0,3,3,6,6,5,5,4,4,3,3,3,3,3,3,3,3,3,4,4,5,2,4,2,4,2,41
455,5,4,4,5,4,5,4,4,4,4,4,5,3,4,2,4,5,4,7,5,3,2,2,3,3,0,30,1,1,2,2,4,2,4,2,2,4,3,3,3,3,4,3,3,4,4,3,3,3,3,3,2,50
463,2,5,2,2,1,2,1,1,1,1,1,1,5,6,3,5,5,2,4,1,4,2,2,4,1,0,0,3,5,1,1,1,1,4,4,2,4,1,1,1,2,6,5,2,2,5,1,6,1,5,5,2,38
469,5,4,4,3,3,4,2,2,3,3,3,3,1,5,1,2,3,1,1,1,2,1,1,1,2,0,0,1,2,2,2,2,1,2,2,2,4,4,4,4,4,4,3,4,3,4,4,3,4,3,3,2,58
475,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,4,2,5,2,1,3,2,1,3,0,30,6,4,2,2,5,3,2,2,3,2,2,2,4,4,4,3,3,3,3,5,2,4,3,3,2,35
482,1,1,2,4,2,4,1,2,4,3,2,4,1,6,1,2,7,1,7,4,1,1,2,1,2,0,15,5,5,5,5,4,4,3,4,2,2,2,2,3,3,4,3,3,4,3,3,3,3,3,4,2,44
490,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,3,0,30,2,1,1,1,1,1,3,2,1,2,2,2,5,5,5,5,4,3,5,5,4,5,5,6,2,46
495,3,3,4,2,3,3,1,1,1,1,1,2,2,3,1,5,4,1,3,2,2,2,2,2,2,0,30,5,2,4,4,4,4,1,1,1,3,3,3,4,4,4,4,3,4,4,4,3,4,4,4,2,62
507,4,4,4,3,3,4,3,3,4,4,3,4,2,1,4,4,4,3,1,1,1,1,1,1,1,1,0,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,2,59
513,3,3,3,3,3,3,1,1,1,1,1,1,1,6,1,4,3,1,1,1,1,1,1,1,2,0,3,4,5,2,4,4,5,3,3,2,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2,51
517,3,4,4,3,3,4,2,3,4,2,2,4,2,4,1,2,4,2,5,3,2,2,3,2,2,0,15,2,3,3,3,3,4,4,3,3,4,4,4,2,5,5,5,5,4,3,4,2,3,2,2,2,53
521,3,3,3,3,3,4,2,2,2,2,2,4,5,5,5,5,5,5,6,6,3,3,4,3,3,1,0,2,4,1,1,2,2,2,2,3,3,3,3,4,4,4,3,3,4,4,3,4,4,4,4,2,47
523,4,3,4,4,3,4,3,3,4,4,3,4,2,2,1,2,4,2,3,2,1,1,1,1,1,0,15,4,5,4,3,2,3,2,2,2,3,2,2,2,3,4,4,2,4,4,3,4,5,4,4,2,64
524,3,5,5,4,4,4,3,3,3,2,3,3,2,1,1,3,5,1,3,2,2,1,1,1,3,0,30,1,6,3,3,5,4,3,3,3,4,3,3,3,3,4,4,3,4,2,4,3,4,2,3,2,43
525,4,4,4,4,4,4,1,1,1,1,1,1,2,3,1,6,3,5,1,1,1,1,1,1,2,0,20,4,6,1,3,2,5,3,3,2,4,2,2,2,2,4,4,3,5,5,4,5,4,4,5,2,54
545,4,4,4,3,3,4,3,3,4,4,4,4,2,3,3,3,2,2,1,1,1,1,1,1,1,1,0,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,2,56
546,1,1,1,1,1,2,1,1,1,1,1,1,3,3,1,3,7,2,5,2,2,2,3,2,2,0,40,3,2,3,2,3,3,2,2,2,2,2,2,4,4,4,5,5,3,5,3,4,4,4,4,2,53
547,2,2,2,2,2,2,1,1,1,1,1,1,3,3,5,6,6,2,2,2,1,1,3,2,3,0,0,5,6,2,2,2,2,1,1,1,2,2,2,5,5,5,5,4,4,4,4,2,4,2,3,2,60
549,4,4,5,4,4,4,4,4,4,3,3,4,1,1,3,2,5,1,2,2,2,2,2,2,2,0,30,2,3,2,2,4,1,4,4,4,4,4,4,3,3,3,3,3,4,3,3,4,4,3,4,2,41
551,5,5,5,5,4,5,2,2,2,3,2,4,2,1,1,5,6,1,4,1,4,1,4,1,3,0,30,1,1,2,1,1,1,4,3,4,5,3,5,4,4,4,3,2,3,2,2,3,3,3,2,2,35
557,3,3,3,3,3,4,2,2,2,2,2,4,5,6,2,5,5,3,5,5,3,2,2,3,2,2,0,3,2,4,5,5,4,3,3,2,3,3,3,3,3,4,3,3,4,3,4,4,4,3,3,2,55
560,6,5,6,5,6,5,4,3,4,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,1,3,1,5,5,2,4,4,4,5,4,4,4,4,3,4,4,4,3,3,3,3,3,3,2,45
566,4,4,4,4,4,4,1,3,3,2,3,2,3,5,2,6,5,2,5,4,4,2,4,4,4,0,30,4,5,4,4,5,4,2,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,27
580,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,1,1,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,3,3,4,3,4,3,4,3,3,2,33
588,3,3,5,1,4,4,3,4,4,4,6,4,4,5,1,4,7,5,5,5,4,3,4,2,4,2,0,1,1,1,1,2,1,4,5,4,5,5,3,4,4,1,6,3,1,5,4,3,4,3,4,2,35
592,4,5,6,4,5,5,4,5,6,4,5,4,3,3,2,5,5,3,3,2,4,2,4,2,3,0,20,4,4,5,5,5,5,2,2,1,2,2,2,4,4,4,4,4,4,4,4,3,4,4,4,2,50
